667	6369
668	4
669	5
670	3742
671	18060
672	3275
673	2815
674	8901
675	25831
676	14801
677	24787
678	85251
679	874
680	1055
681	9127
682	4
683	11109
684	5653
685	34225
686	12331
687	6155
688	9166
689	3
690	459
691	18793
692	77109
693	6166
694	11390
695	2205
696	191
697	13260
698	4746
699	8279
700	159
701	12819
702	1501
703	22795
704	3774
705	10164
706	5113
707	30541
708	3740
709	9758
710	20187
711	9483
712	3634
713	8445
714	8221
715	4979
716	1457
717	18648
718	22804
719	16116
720	22678
721	4939
722	8056
723	13431
724	21986
725	14829
726	2625
727	18555
728	28851
729	11010
730	126
731	4022
732	11428
733	3349
734	4980
735	24136
736	270
737	15090
738	9261
739	8619
740	738
741	32750
742	83724
743	13674
744	30048
745	11914
746	14286
747	27596
748	4727
749	19105
750	2371
751	6992
752	65977
753	23242
754	4664
755	17925
756	6009
757	1817
758	5511
759	1944
760	1862
761	19679
762	1436
763	29741
764	40648
765	917
766	6228
767	2815
768	311
769	4637
770	2197
771	10463
772	11729
773	674
774	4317
775	18269
776	11584
777	7368
778	16624
779	360
780	31865
781	1821
782	2280
783	15801
784	210312
785	7151
786	28884
787	10891
788	4152
789	10367
790	9276
791	22008
792	3966
793	7191
794	2235
795	27368
796	1698
797	6941
798	11041
799	21591
800	0
801	1206
802	8524
803	5160
804	23197
805	13275
806	1776
807	7883
808	560
809	9628
810	14278
811	109
812	5256
813	1178
814	13915
815	36310
816	12834
817	21007
818	3892
819	4199
820	12691
821	3662
822	2
823	24020
824	7783
825	1453
826	11516
827	1255
828	3475
829	3444
830	11870
831	3023
832	25902
833	600
834	9834
835	6864
836	23396
837	9840
838	4541
839	28202
840	10398
841	4868
842	54669
843	64022
844	43390
845	3541
846	25895
847	8860
848	6599
849	21304
850	10252
851	8483
852	613
853	7553
854	7347
855	617
856	2742
857	2335
858	737
859	829
860	5645
861	11928
862	2262
863	32819
864	8987
865	22481
866	44196
867	6398
868	8260
869	3395
870	0
871	7
872	15111
873	0
874	90609
875	414
876	9450
877	7877
878	21804
879	2295
880	455
881	21952
882	8066
883	46434
884	7038
885	7574
886	7214
887	27095
888	502
889	5095
890	3118
891	2866
892	7624
893	14316
894	3916
895	7148
896	342
897	16846
898	10691
899	2
900	21693
901	13264
902	4622
903	7541
904	3397
905	27003
906	2290
907	2955
908	5007
909	8546
910	188
911	9081
912	1824
913	2680
914	5601
915	13763
916	1114
917	1830
918	2923
919	4632
920	2995
921	1376
922	20267
923	4549
924	3097
925	9050
926	2812
927	56136
928	19615
929	1087
930	15493
931	1084
932	11
933	2308
934	7259
935	3717
936	2950
937	5584
938	13417
939	48825
940	6583
941	553
942	4051
943	0
944	8048
945	38117
946	29469
947	110517
948	26209
949	46272
950	11020
951	18463
952	4543
953	4912
954	16937
955	2116
956	264
957	14320
958	2147
959	3704
960	0
961	1040
962	37222
963	9760
964	4897
965	33338
966	13149
967	8091
968	6866
969	24
970	7485
971	3669
972	19
973	4294
974	1662
975	4514
976	5824
977	2648
978	1434
979	3109
980	7921
981	5794
982	39601
983	0
984	6510
985	921
986	7475
987	1273
988	26409
989	19982
990	15567
991	8077
992	3711
993	1741
994	5929
995	35585
996	366
997	5542
998	36879
999	4977
1000	19662
1001	17062
1002	3159
1003	1674
1004	3331
1005	20975
1006	9899
1007	237
1008	366
1009	1542
1010	1869
1011	9199
1012	4782
1013	1018
1014	5189
1015	1193
1016	4117
1017	5112
1018	9740
1019	4571
1020	10
1021	14434
1022	11380
1023	25050
1024	90582
1025	21353
1026	14342
1027	95459
1028	1456
1029	15490
1030	49463
1031	3460
1032	20250
1033	53
1034	61210
1035	17750
1036	12624
1037	12115
1038	10082
1039	5561
1040	2143
1041	1478
1042	3583
1043	4776
1044	10769
1045	5049
1046	50324
1047	35232
1048	8660
1049	39026
1050	24902
1051	9568
1052	2448
1053	3440
1054	605
1055	4186
1056	12187
1057	68575
1058	5974
1059	28931
1060	18298
1061	19105
1062	17151
1063	41084
1064	19854
1065	9779
1066	123
1067	18966
1068	18472
1069	13721
1070	17326
1071	33098
1072	88594
1073	2694
1074	7827
1075	6658
1076	7747
1077	32791
1078	15791
1079	0
1080	5167
1081	15441
1082	44527
1083	12938
1084	2395
1085	2552
1086	5938
1087	4126
1088	15375
1089	6564
1090	16105
1091	5058
1092	11655
1093	6913
1094	37700
1095	2944
1096	2374
1097	11243
1098	11176
1099	9992
1100	10650
1101	29369
1102	6052
1103	1532
1104	5767
1105	167
1106	9064
1107	31287
1108	2
1109	3589
1110	5371
1111	9042
1112	799
1113	49796
1114	111430
1115	12759
1116	105
1117	3500
1118	6903
1119	5334
1120	68764
1121	28286
1122	4467
1123	27043
1124	78892
1125	1170
1126	7940
1127	5539
1128	7835
1129	3456
1130	308
1131	67208
1132	2274
1133	7705
1134	18980
1135	7729
1136	2562
1137	390
1138	793
1139	14829
1140	21495
1141	205
1142	1646
1143	33520
1144	10274
1145	5287
1146	6753
1147	2275
1148	20955
1149	31958
1150	2554
1151	14179
1152	123624
1153	11451
1154	7134
1155	3546
1156	6824
1157	4725
1158	13197
1159	8229
1160	13634
1161	2424
1162	460
1163	2238
1164	12071
1165	14069
1166	22516
1167	8863
1168	1714
1169	14577
